Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.75,81.9000015258789,81.5199966430664,81.5199966430664,39.33106231689453,6100
2002-07-31,81.94999694824219,82.80000305175781,81.9000015258789,82.52999877929688,39.81839370727539,29400
2002-08-01,82.54000091552734,83.0199966430664,82.54000091552734,83.0,40.045108795166016,25000
2002-08-02,83.16000366210938,84.0999984741211,82.87999725341797,83.8499984741211,40.45524978637695,52800
2002-08-05,84.04000091552734,84.44000244140625,83.8499984741211,84.22000122070312,40.6337890625,61100
2002-08-06,83.87000274658203,83.9000015258789,83.22000122070312,83.5,40.286346435546875,64900
2002-08-07,83.5999984741211,84.13999938964844,83.36000061035156,83.69999694824219,40.382835388183594,40300
2002-08-08,83.58000183105469,83.7699966430664,83.36000061035156,83.69999694824219,40.382835388183594,40900
2002-08-09,84.0,84.87999725341797,84.0,84.87999725341797,40.95217514038086,35900
2002-08-12,85.30000305175781,86.69999694824219,85.13999938964844,85.4000015258789,41.20304870605469,32100
2002-08-13,85.77999877929688,86.47000122070312,85.37000274658203,86.44999694824219,41.70964050292969,75400
2002-08-14,87.45999908447266,87.9000015258789,86.75,86.77999877929688,41.86888122558594,130000
2002-08-15,86.37999725341797,86.5,85.8499984741211,86.0199966430664,41.502159118652344,87100
2002-08-16,86.44000244140625,86.5199966430664,84.81999969482422,85.05999755859375,41.03905487060547,85000
2002-08-19,85.05000305175781,85.33999633789062,84.70999908447266,85.31999969482422,41.164466857910156,47300
2002-08-20,85.62000274658203,86.29000091552734,85.5999984741211,86.2699966430664,41.62281036376953,40800
2002-08-21,85.68000030517578,86.0999984741211,85.62999725341797,85.80999755859375,41.400875091552734,40000
2002-08-22,85.55000305175781,85.55000305175781,85.05999755859375,85.05999755859375,41.03905487060547,34400
2002-08-23,85.19999694824219,85.94999694824219,85.19999694824219,85.9000015258789,41.444271087646484,20100
2002-08-26,85.69999694824219,86.20999908447266,85.66999816894531,85.9800033569336,41.48286819458008,23900
2002-08-27,85.4000015258789,85.68000030517578,85.19999694824219,85.44000244140625,41.222381591796875,301800
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,41.429832458496094,18100
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,41.76274490356445,135700
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,42.013607025146484,78100
2002-09-03,87.08000183105469,88.04000091552734,87.0,88.04000091552734,42.65953063964844,102100
2002-09-04,88.02999877929688,88.30000305175781,87.83999633789062,88.0199966430664,42.6497802734375,66300
2002-09-05,88.56999969482422,88.6500015258789,87.37999725341797,88.5,42.88241195678711,648400
2002-09-06,87.97000122070312,88.19000244140625,87.19999694824219,87.45999908447266,42.37845993041992,140000
2002-09-09,87.5,87.83000183105469,87.26000213623047,87.33000183105469,42.31544876098633,83800
2002-09-10,87.16999816894531,88.0,87.0,87.75,42.51900100708008,336000
2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,42.296112060546875,177700
2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,42.62556076049805,43400
2002-09-13,88.33000183105469,88.94000244140625,88.18000030517578,88.77999877929688,43.0180778503418,155100
2002-09-16,89.19999694824219,89.22000122070312,88.9000015258789,88.93000030517578,43.09075164794922,73000
2002-09-17,88.63999938964844,89.31999969482422,88.36000061035156,89.0999984741211,43.173152923583984,75400
2002-09-18,89.16000366210938,89.55999755859375,89.0199966430664,89.12000274658203,43.18281173706055,196600
2002-09-19,89.69999694824219,89.7699966430664,89.26000213623047,89.72000122070312,43.47357940673828,109900
2002-09-20,89.44999694824219,89.5199966430664,89.05999755859375,89.30000305175781,43.270076751708984,113500
2002-09-23,90.0,90.23999786376953,89.7699966430664,90.0999984741211,43.65768814086914,163200
2002-09-24,90.30000305175781,90.94000244140625,90.20999908447266,90.68000030517578,43.93871307373047,251900
2002-09-25,90.0999984741211,90.36000061035156,89.26000213623047,89.58000183105469,43.40571975708008,127200
2002-09-26,89.05000305175781,89.52999877929688,88.61000061035156,89.37000274658203,43.303958892822266,429000
2002-09-27,89.52999877929688,90.04000091552734,89.4800033569336,90.04000091552734,43.62857437133789,298200
2002-09-30,90.66000366210938,90.9000015258789,90.08000183105469,90.4000015258789,43.80305480957031,297800
2002-10-01,89.16000366210938,89.30000305175781,88.80000305175781,88.94000244140625,43.259735107421875,257500
2002-10-02,89.23999786376953,89.4800033569336,88.83999633789062,89.44999694824219,43.507816314697266,91000
2002-10-03,89.30000305175781,89.51000213623047,88.80000305175781,89.2300033569336,43.400794982910156,29900
2002-10-04,88.4000015258789,89.72000122070312,88.4000015258789,89.51000213623047,43.537017822265625,131000
2002-10-07,89.9000015258789,89.95999908447266,89.45999908447266,89.66000366210938,43.60995864868164,433800
2002-10-08,89.5,90.5199966430664,89.36000061035156,89.69000244140625,43.62451934814453,530900
2002-10-09,90.30000305175781,90.37999725341797,89.94999694824219,90.1500015258789,43.84828186035156,402900
2002-10-10,90.16999816894531,90.16999816894531,89.27999877929688,89.44000244140625,43.50294876098633,97100
2002-10-11,89.0999984741211,89.22000122070312,88.05999755859375,88.37999725341797,42.987361907958984,421800
2002-10-14,88.5,88.55000305175781,88.06999969482422,88.25,42.924095153808594,18300
2002-10-15,87.0,87.30000305175781,86.1500015258789,86.16000366210938,41.9075813293457,297100
2002-10-16,86.5999984741211,86.5999984741211,85.88999938964844,86.19999694824219,41.92704391479492,125200
2002-10-17,85.13999938964844,85.55999755859375,85.06999969482422,85.1500015258789,41.41630935668945,233400
2002-10-18,85.0199966430664,85.38999938964844,84.27999877929688,85.37000274658203,41.5233154296875,459100
2002-10-21,85.5,85.5999984741211,84.5,84.54000091552734,41.119625091552734,134900
2002-10-22,84.8499984741211,84.8499984741211,84.22000122070312,84.30000305175781,41.002906799316406,205000
2002-10-23,84.75,85.19999694824219,84.18000030517578,84.33000183105469,41.01749801635742,127800
2002-10-24,84.16000366210938,85.25,84.08000183105469,85.06999969482422,41.377418518066406,339600
2002-10-25,85.3499984741211,85.55999755859375,85.1500015258789,85.37999725341797,41.52815246582031,146100
2002-10-28,85.55999755859375,85.63999938964844,85.19999694824219,85.26000213623047,41.469818115234375,97800
2002-10-29,85.81999969482422,86.88999938964844,85.7699966430664,86.37000274658203,42.00969314575195,125000
2002-10-30,86.37000274658203,86.68000030517578,86.06999969482422,86.33999633789062,41.99512481689453,31900
2002-10-31,86.05000305175781,86.86000061035156,86.0199966430664,86.7300033569336,42.184837341308594,512700
2002-11-01,86.30000305175781,86.93000030517578,85.25,85.9800033569336,42.008445739746094,125100
2002-11-04,85.4800033569336,85.75,85.25,85.5999984741211,41.82273483276367,342500
2002-11-05,85.5999984741211,85.5999984741211,85.08999633789062,85.2699966430664,41.66156005859375,73800
2002-11-06,85.05000305175781,86.12999725341797,84.91000366210938,85.61000061035156,41.82765579223633,118500
2002-11-07,87.05000305175781,87.7300033569336,86.8499984741211,87.7300033569336,42.863426208496094,147900
2002-11-08,88.4000015258789,88.6500015258789,87.94999694824219,88.44000244140625,43.210365295410156,294700
2002-11-11,88.55000305175781,88.91999816894531,88.4000015258789,88.91999816894531,43.444889068603516,70000
2002-11-12,89.1500015258789,89.1500015258789,88.37000274658203,88.41000366210938,43.19568634033203,494300
2002-11-13,88.44999694824219,88.69000244140625,87.95999908447266,88.5999984741211,43.28853988647461,104700
2002-11-14,87.6500015258789,87.6500015258789,86.76000213623047,86.76000213623047,42.38953399658203,118000
2002-11-15,86.54000091552734,87.2300033569336,86.26000213623047,87.11000061035156,42.56052017211914,110700
2002-11-18,87.0199966430664,87.62999725341797,86.95999908447266,87.5,42.75109100341797,32200
2002-11-19,87.94999694824219,88.2300033569336,87.51000213623047,87.81999969482422,42.90742492675781,51800
2002-11-20,88.19999694824219,88.22000122070312,86.80999755859375,86.95999908447266,42.48723602294922,307400
2002-11-21,86.5,86.5,85.86000061035156,86.12000274658203,42.07680130004883,323200
2002-11-22,86.33000183105469,86.38999938964844,85.87999725341797,86.04000091552734,42.03775405883789,184800
2002-11-25,86.0,86.37999725341797,85.80000305175781,85.87999725341797,41.959556579589844,288200
2002-11-26,86.19999694824219,87.0199966430664,86.1500015258789,86.95999908447266,42.48723602294922,377800
